,Nr,Vatom,cAlGa,cAlIn,cAlO,cGaAl,cGaIn,cGaO,cInAl,cInGa,cInO,distAlGa,distAlIn,distAlO,distGaAl,distGaIn,distGaO,distInAl,distInGa,elInt,qAl,qGa,qIn,qO,xEq
1671,1672.0,9.590149090718773,1.4736842105263164,0.0,4.000000000000002,2.153846153846154,0.0,4.76923076923077,0.0,0.0,0.0,3.0250000000000004,0.025,1.975,3.0250000000000004,0.025,1.975,0.025,0.025,-38.877520756554894,0.344121748887947,0.34750064587465246,,-0.23032961719253095,4.871018943427997
1672,1673.0,9.406980812208268,2.333333333333334,0.0,3.6666666666666674,2.333333333333334,0.0,3.000000000000001,0.0,0.0,0.0,3.625,0.025,2.025,3.625,0.025,2.025,0.025,0.025,-35.50819863824196,0.3464312206214662,0.3407024657692659,,-0.22904456213024404,4.927541417792494
1673,1674.0,9.406980812208268,2.833333333333334,0.0,1.3333333333333335,2.833333333333334,0.0,3.8333333333333335,0.0,0.0,0.0,3.625,0.025,1.925,3.625,0.025,2.075,0.025,0.025,-35.3704514037739,0.3403679335668283,0.3465821984324117,,-0.22898337733307994,4.926622479214816
1674,1675.0,13.350767593027166,1.0000000000000002,5.0,6.000000000000001,1.0000000000000002,6.000000000000001,6.000000000000001,0.16666666666666669,0.20000000000000004,4.2,5.125,3.375,2.1750000000000003,5.125,3.375,2.1750000000000003,3.375,3.375,-36.72008251898402,0.33228606359798335,0.316961654924976,0.3577734330522381,-0.23713438979354354,4.776104715511109
1675,1676.0,9.984350634028667,3.1333333333333337,0.0,3.1333333333333337,2.764705882352941,0.0,2.3529411764705883,0.0,0.0,0.0,3.475,0.025,2.075,3.475,0.025,1.925,0.025,0.025,-38.22234056493058,0.3422618833543457,0.34787863234817207,,-0.23016385417154392,4.907300523582517
1676,1677.0,10.109767502792597,3.833333333333333,0.0,1.833333333333334,2.3000000000000007,0.0,3.1000000000000005,0.0,0.0,0.0,3.475,0.025,1.8250000000000002,3.475,0.025,2.075,0.025,0.025,-38.067899163983824,0.35827413069004427,0.33714217196862534,,-0.23004443765943824,4.908239262727463
1677,1678.0,11.058043997589971,2.8000000000000003,0.5,2.9,2.153846153846154,0.38461538461538475,3.000000000000001,0.5555555555555557,0.5555555555555557,2.8888888888888897,3.4250000000000003,3.325,1.925,3.4250000000000003,3.075,1.925,3.325,3.075,-39.86307210830985,0.34523939197120584,0.33971489272020844,0.3708361884571179,-0.23346277544143393,4.866789294110271
1678,1679.0,12.971293887857474,0.0,0.0,0.0,0.0,4.333333333333334,5.000000000000001,0.0,1.0,4.153846153846154,0.025,0.025,0.025,0.025,3.325,2.1750000000000003,0.025,3.325,-36.68371655369762,,0.32969161581454937,0.35969616089380996,-0.2360468724609656,4.79035338348953
1679,1680.0,10.964905854967583,1.2857142857142863,1.0714285714285716,3.4285714285714293,2.2500000000000013,2.2500000000000013,3.0000000000000013,1.5,1.8000000000000005,2.6000000000000005,3.575,3.225,2.125,3.575,3.575,2.125,3.225,3.575,-38.151225003366754,0.336421365044584,0.33745919282410036,0.3764501464517985,-0.23279321078614504,4.872640379936261
1680,1681.0,12.680625883300474,0.0,0.0,0.0,0.0,3.000000000000001,2.5,0.0,1.8000000000000007,3.3000000000000003,0.025,0.025,0.025,0.025,3.575,2.025,0.025,3.575,-36.86734293520014,,0.3332159812108546,0.36390460297869087,-0.23493091321050164,4.843733452413616
1681,1682.0,10.050198318078277,4.500000000000001,0.0,6.000000000000001,1.5000000000000004,0.0,3.750000000000001,0.0,0.0,0.0,3.075,0.025,1.975,3.075,0.025,2.025,0.025,0.025,-38.10852296465639,0.36539686376489056,0.33782177174286027,,-0.22981036316557835,4.875282306660974
1682,1683.0,11.62317931820808,0.3636363636363638,2.818181818181819,3.1818181818181825,0.6666666666666667,1.5,3.3333333333333335,2.066666666666667,0.6000000000000001,2.6,3.125,3.375,1.975,3.125,3.5250000000000004,2.125,3.375,3.5250000000000004,-39.614186895566924,0.3404365143224904,0.3410231075710077,0.365865972833708,-0.23497770615581404,4.8446721138619955
1683,1684.0,10.885993247221744,0.11111111111111115,1.1111111111111114,2.777777777777778,0.5,0.5000000000000002,3.0000000000000004,2.0,0.20000000000000004,2.0000000000000004,2.9250000000000003,3.6750000000000003,2.1750000000000003,2.9250000000000003,3.125,2.1750000000000003,3.6750000000000003,3.125,-32.58300949182435,0.3347280840321518,0.3383486036015259,0.367176376510598,-0.23021382691855852,4.898340326727968
1684,1685.0,9.544735493812352,0.5555555555555557,0.22222222222222227,3.666666666666667,5.0,1.0,5.0,1.0,0.5,1.0000000000000002,3.625,3.325,2.025,3.625,3.975,2.025,3.325,3.975,-35.639392683361855,0.34186724959565906,0.35094568454032155,0.36252317722426175,-0.23071096029720956,4.903595574467382
1685,1686.0,12.529798319873517,0.1428571428571429,3.2857142857142865,2.285714285714286,0.33333333333333337,2.0000000000000004,1.3333333333333335,1.0454545454545456,0.27272727272727276,2.0454545454545454,3.225,3.375,1.925,3.225,3.325,1.925,3.375,3.325,-41.43819137119346,0.3370014408250201,0.3260587951197938,0.3669288516005127,-0.23770044179887093,4.8398170985016185
1686,1687.0,11.374619269383832,1.2000000000000002,2.5000000000000004,2.2000000000000006,1.0,0.5000000000000002,2.833333333333334,2.5000000000000004,0.6000000000000001,3.1,3.625,3.625,1.875,3.625,3.125,2.025,3.625,3.125,-41.628887934917415,0.34056513927840715,0.33941235388581115,0.3783490278486288,-0.23462687328958545,4.881248664780689
1687,1688.0,12.137485265315755,0.0,0.0,0.0,0.0,2.5,4.214285714285715,0.0,1.9444444444444449,4.388888888888891,0.025,0.025,0.025,0.025,3.2750000000000004,2.125,0.025,3.2750000000000004,-37.148916617430004,,0.3277256156019832,0.3693677776270436,-0.23409955449405315,4.8176448285111
1688,1689.0,14.022151278653073,1.0000000000000002,5.0,2.0,0.5000000000000001,1.5000000000000004,2.0,0.38461538461538464,0.23076923076923087,3.692307692307693,5.775,3.7750000000000004,2.025,5.775,3.125,2.1750000000000003,3.7750000000000004,3.125,-34.34843892554925,0.307936323781034,0.3309815234925263,0.3595595783589122,-0.23517391205966462,4.844331880617802
1689,1690.0,10.39818456616053,0.7500000000000001,0.12500000000000003,2.875000000000001,0.8571428571428572,0.14285714285714288,2.285714285714286,1.0000000000000002,1.0000000000000002,2.000000000000001,2.9250000000000003,3.375,2.025,2.9250000000000003,3.625,1.975,3.375,3.625,-31.592834539608045,0.3384267634780694,0.3377053783637973,0.38871038529475216,-0.22750258923607847,4.903131577673389
1690,1691.0,9.619836447216183,0.2,0.0,2.8000000000000003,3.0000000000000004,0.0,2.0000000000000004,0.0,0.0,0.0,3.325,0.025,1.975,3.325,0.025,1.8250000000000002,0.025,0.025,-34.21265486831705,0.3428658725664029,0.340022800282185,,-0.22845878703242625,4.924830594606259
1691,1692.0,13.198154429122434,0.3333333333333334,2.666666666666667,1.666666666666667,0.3333333333333334,1.3333333333333335,3.6666666666666674,0.30769230769230776,0.15384615384615388,3.6153846153846154,5.875,3.625,2.025,5.875,3.2750000000000004,2.225,3.625,3.2750000000000004,-38.986847823438076,0.3293596069979821,0.3236795314378707,0.3630373821329792,-0.2374601948076044,4.815098718507154
1692,1693.0,9.875125916813674,0.5000000000000001,0.6666666666666669,3.3333333333333335,0.7499999999999999,0.5000000000000001,4.25,1.9999999999999998,1.0000000000000002,1.0,2.7750000000000004,3.375,2.075,2.7750000000000004,3.6750000000000003,2.075,3.375,3.6750000000000003,-35.05019359823217,0.3404721275586203,0.3457809626362784,0.35989962365570927,-0.2303197701782362,4.9078501947440385
1693,1694.0,10.135693087398133,0.0,0.14285714285714288,2.1428571428571432,0.0,0.0,0.0,1.0000000000000004,0.0,3.0000000000000013,0.025,3.075,1.875,0.025,0.025,0.025,3.075,0.025,-38.77801579827604,0.3427852077983631,,0.38454136153215257,-0.23200315134339114,4.898652506582957
1694,1695.0,11.61847322203275,0.0,2.0000000000000004,3.750000000000001,0.0,0.0,0.0,1.0000000000000002,0.0,3.1250000000000004,0.025,3.875,2.1750000000000003,0.025,0.025,0.025,3.875,0.025,-34.39308582802821,0.3304875920007321,,0.36169816602081606,-0.23419642756497,4.852993813347162
1695,1696.0,12.671495102371583,0.0,3.0,3.5000000000000004,0.0,0.0,0.0,0.6923076923076923,0.0,4.500000000000001,0.025,3.325,2.1750000000000003,0.025,0.025,0.025,3.325,0.025,-37.43270699825212,0.31430580613018944,,0.3639523679399258,-0.23642909173373347,4.789817998570953
1696,1697.0,10.351999515125417,4.000000000000001,0.0,0.6666666666666669,0.9230769230769232,0.0,3.384615384615386,0.0,0.0,0.0,3.375,0.025,1.875,3.375,0.025,1.875,0.025,0.025,-37.97797589726695,0.3392546350486427,0.3465921663433804,,-0.23014425281707837,4.911062184154755
1697,1698.0,13.242445576346338,1.0,3.0,1.0000000000000004,0.5,3.0,4.0,0.10344827586206896,0.20689655172413793,4.379310344827587,8.175,3.375,2.125,8.175,3.375,2.1750000000000003,3.375,3.375,-36.81758847607509,0.3011550423716804,0.3291404970101375,0.35901903618607434,-0.2368955851205855,4.7815471630868105
1698,1699.0,11.478077778465964,0.3333333333333334,3.0,4.0,0.5000000000000001,2.0000000000000004,3.5000000000000004,1.2857142857142858,0.5714285714285715,3.0000000000000004,3.575,3.875,2.1750000000000003,3.575,3.875,2.1750000000000003,3.875,3.875,-34.36603854060381,0.3327214503909865,0.3306891736965985,0.3631896882169819,-0.23343725089361275,4.8644866130198094
1699,1700.0,9.515229572362808,3.000000000000001,0.0,4.2,2.1428571428571437,0.0,2.7142857142857153,0.0,0.0,0.0,3.625,0.025,2.025,3.625,0.025,2.025,0.025,0.025,-35.33706656974309,0.34939518354416377,0.3390901566687091,,-0.22892261191121,4.928261291138351
1700,1701.0,10.956376618411962,2.0833333333333344,1.0000000000000004,3.8333333333333353,2.2727272727272734,0.8181818181818182,3.272727272727274,1.3333333333333335,1.0,2.0000000000000004,3.575,3.225,2.125,3.575,3.225,2.125,3.225,3.225,-37.76361545722152,0.3420585236590963,0.339791932855594,0.3678182374034183,-0.2323495350406548,4.876010879479309
1701,1702.0,10.472226072886869,1.666666666666667,0.0,1.6666666666666674,1.0,0.0,1.8000000000000003,0.0,0.0,0.0,3.2750000000000004,0.025,1.8250000000000002,3.2750000000000004,0.025,1.925,0.025,0.025,-37.58345077192381,0.3445048498140217,0.34563200511507214,,-0.23013954791811833,4.916242380015808
1702,1703.0,9.750797797184822,0.2592592592592593,0.33333333333333337,3.6666666666666674,3.5,0.5000000000000001,3.0000000000000004,3.0000000000000004,0.3333333333333334,3.0000000000000004,3.325,3.325,1.875,3.325,3.1750000000000003,1.8250000000000002,3.325,3.1750000000000003,-41.44744152840996,0.3463767534873887,0.34830738794668215,0.3755716530236013,-0.23282295998174327,4.882318662615783
1703,1704.0,9.29955215455529,0.5714285714285716,0.0,3.0,0.8000000000000002,0.0,3.7999999999999994,0.0,0.0,0.0,2.725,0.025,2.025,2.725,0.025,2.025,0.025,0.025,-35.67397918191177,0.3426046238186971,0.3453457145107772,,-0.22916449662693117,4.926586774835795
1704,1705.0,9.599033819659832,1.166666666666667,0.0,3.416666666666668,3.5000000000000004,0.0,1.7500000000000002,0.0,0.0,0.0,3.1750000000000003,0.025,1.975,3.1750000000000003,0.025,1.7750000000000001,0.025,0.025,-39.26832556842636,0.3478000141935465,0.34270750350314594,,-0.23101792434729718,4.90553952545487
1705,1706.0,9.861579467452918,1.2777777777777781,0.0,0.9444444444444445,1.642857142857143,0.0,3.642857142857143,0.0,0.0,0.0,3.125,0.025,1.7750000000000001,3.125,0.025,2.075,0.025,0.025,-38.42354957579426,0.3434869204820203,0.34797460611676195,,-0.23030018863147986,4.90633795428986
1706,1707.0,9.63137912504434,1.6666666666666672,0.0,4.611111111111112,2.142857142857143,0.0,3.928571428571429,0.0,0.0,0.0,3.0250000000000004,0.025,1.975,3.0250000000000004,0.025,1.975,0.025,0.025,-38.82770441513626,0.35107402975304525,0.33818732317212025,,-0.2302907304159271,4.871657882421988
1707,1708.0,11.392763830460831,0.0,0.0,0.0,0.0,1.1851851851851856,2.7407407407407414,0.0,6.400000000000001,3.6000000000000005,0.025,0.025,0.025,0.025,3.575,1.875,0.025,3.575,-40.94968815947287,,0.3420648659598574,0.3878344919751246,-0.23281091334982876,4.901742984457567
1708,1709.0,10.198473643109057,0.13043478260869568,0.34782608695652173,2.9565217391304355,1.0000000000000002,0.3333333333333334,1.0000000000000002,1.3333333333333335,0.1666666666666667,2.1666666666666674,3.225,2.975,1.875,3.225,3.075,1.8250000000000002,2.975,3.075,-41.24507518009037,0.344626796612066,0.32110661725648426,0.3859027159490253,-0.2334406764487734,4.87602697322324
1709,1710.0,10.55849007288839,0.0,0.0,0.0,0.0,0.20000000000000004,3.4000000000000012,0.0,1.0000000000000002,3.0000000000000004,0.025,0.025,0.025,0.025,3.0250000000000004,2.125,0.025,3.0250000000000004,-34.17378305905886,,0.3403240427176416,0.36520189367024336,-0.22964690080649458,4.914159913096667
1710,1711.0,10.231936950581286,0.5714285714285715,0.0,2.5714285714285716,0.44444444444444453,0.0,2.8888888888888897,0.0,0.0,0.0,2.875,0.025,2.025,2.875,0.025,2.025,0.025,0.025,-33.283419432225095,0.3423854824219087,0.3411265448544836,,-0.2277848866934884,4.929198574086738
1711,1712.0,11.95132438724762,0.8333333333333331,2.833333333333333,3.833333333333334,0.7142857142857143,2.1428571428571432,4.142857142857144,0.8947368421052633,0.7894736842105263,4.526315789473686,3.2750000000000004,3.2750000000000004,2.125,3.2750000000000004,3.2750000000000004,2.125,3.2750000000000004,3.2750000000000004,-37.62528402840271,0.3269039479907349,0.32408673175739766,0.37017301880746833,-0.23465246182475222,4.8132802428883545
1712,1713.0,10.152164318512513,3.0909090909090917,0.0,3.454545454545455,1.6190476190476195,0.0,3.3333333333333344,0.0,0.0,0.0,3.475,0.025,2.075,3.475,0.025,2.075,0.025,0.025,-37.96983362150036,0.3444041141467572,0.34528046020504805,,-0.22998614416500718,4.908616141301871
1713,1714.0,10.455469358464388,0.0,0.4166666666666667,2.5833333333333335,0.0,0.0,0.0,1.2500000000000004,0.0,2.0000000000000004,0.025,2.9250000000000003,2.125,0.025,0.025,0.025,2.9250000000000003,0.025,-35.06084252837059,0.3354636304593526,,0.37994289460233427,-0.2310556309967322,4.911276510961112
1714,1715.0,10.194857837955094,3.6000000000000005,0.0,2.6000000000000005,1.636363636363637,0.0,1.1818181818181823,0.0,0.0,0.0,3.475,0.025,2.075,3.475,0.025,1.8250000000000002,0.025,0.025,-37.88968557734064,0.3370409530395919,0.34847630639663757,,-0.22993517231504004,4.908701091075184
1715,1716.0,10.151248141529376,0.0,0.7142857142857145,3.285714285714287,0.0,0.0,0.0,5.0,0.0,4.0,0.025,3.375,1.975,0.025,0.025,0.025,3.375,0.025,-38.68348382725063,0.3439803011478944,,0.37466900659804625,-0.23187759288610899,4.897608277852713
1716,1717.0,11.321523607284194,1.2500000000000002,1.4999999999999998,2.25,0.7142857142857144,0.7142857142857143,2.714285714285715,1.2000000000000004,1.0000000000000002,2.0000000000000004,3.125,3.6750000000000003,2.025,3.125,3.2750000000000004,2.1750000000000003,3.6750000000000003,3.2750000000000004,-32.00704942255421,0.34423792724808927,0.33398965523283464,0.3601746159422913,-0.22982301563890264,4.900443898146345
1717,1718.0,10.141136845879057,0.16666666666666677,0.8333333333333336,1.666666666666667,1.0000000000000004,0.5000000000000001,2.5000000000000004,5.000000000000002,0.5000000000000001,2.5000000000000004,2.625,3.575,1.925,2.625,4.575,2.125,3.575,4.575,-33.06913492767254,0.339031456132512,0.3327357635378571,0.379623499753255,-0.22887900000718217,4.918511555849938
1718,1719.0,11.204978189294604,1.4166666666666667,0.5833333333333335,2.083333333333334,1.5454545454545456,0.8181818181818183,2.909090909090909,0.777777777777778,1.0000000000000002,3.2222222222222228,3.325,3.125,1.875,3.325,3.1750000000000003,2.025,3.125,3.1750000000000003,-41.7827015359495,0.3402277597583429,0.34084154203062034,0.3802103241404218,-0.2344558957645986,4.8839299456928496
1719,1720.0,9.835854917997311,0.3333333333333334,0.0,3.533333333333334,5.000000000000001,0.0,4.0,0.0,0.0,0.0,3.325,0.025,1.975,3.325,0.025,1.975,0.025,0.025,-39.26556841278268,0.34662899697822736,0.34614556510220035,,-0.2310658549906505,4.936339980882076
1720,1721.0,11.038513153434538,1.0000000000000004,1.0000000000000004,3.000000000000001,0.5000000000000002,0.5000000000000001,1.5000000000000004,1.0000000000000004,1.0000000000000002,1.0000000000000004,3.575,3.575,1.975,3.575,6.075,1.975,3.575,6.075,-34.0259987664527,0.34225839338816394,0.3431012375272599,0.35482361599894324,-0.2305474140736047,4.884658641833913
1721,1722.0,11.925357030531742,1.3333333333333335,3.111111111111111,2.888888888888889,2.000000000000001,1.166666666666667,1.8333333333333335,1.6470588235294121,0.41176470588235303,3.352941176470589,3.5250000000000004,3.375,1.975,3.5250000000000004,3.375,1.975,3.375,3.375,-39.53114180759892,0.3398305110098707,0.333532105627786,0.3671137365725523,-0.23542918238726984,4.842413088486203
1722,1723.0,10.13012073706182,0.0,0.14285714285714288,2.9285714285714293,0.0,0.0,0.0,0.9999999999999999,0.0,1.0000000000000002,0.025,2.875,1.975,0.025,0.025,0.025,2.875,0.025,-35.754702627809195,0.3401107080986589,,0.38384181728174904,-0.23038473116436345,4.917436787222224
1723,1724.0,11.005806225311511,0.0,0.0,0.0,0.0,0.6428571428571429,2.5714285714285716,0.0,4.5,2.5000000000000004,0.025,0.025,0.025,0.025,3.4250000000000003,1.925,0.025,3.4250000000000003,-37.41100290908482,,0.3423042328546188,0.37438184601710667,-0.23087595633328672,4.898996202634031
1724,1725.0,11.646160756825035,0.0,0.0,0.0,0.0,0.6666666666666669,2.333333333333334,0.0,2.0,1.9999999999999996,0.025,0.025,0.025,0.025,3.625,2.025,0.025,3.625,-36.83850283230197,,0.33936782900275925,0.37251696499921494,-0.23177007533458197,4.892575768743929
1725,1726.0,10.116506228775695,2.312500000000001,0.37500000000000006,3.000000000000001,2.6428571428571437,0.1428571428571429,2.785714285714287,3.0000000000000004,1.0000000000000002,3.500000000000001,3.225,3.325,1.875,3.225,3.075,1.875,3.325,3.075,-40.78963841409235,0.34897320206798066,0.34086447767396094,0.391671996487985,-0.23206287319789828,4.8922875450884815
1726,1727.0,9.433752069857803,0.206896551724138,0.0,3.4827586206896566,2.000000000000001,0.0,2.0000000000000004,0.0,0.0,0.0,3.075,0.025,2.025,3.075,0.025,1.925,0.025,0.025,-39.159308590865315,0.3479048035646458,0.32977824050766374,,-0.23080362551870218,4.903288003661102
1727,1728.0,9.42640578451226,1.0869565217391308,0.0,4.782608695652176,2.7777777777777786,0.0,3.1111111111111116,0.0,0.0,0.0,3.0250000000000004,0.025,1.925,3.0250000000000004,0.025,1.975,0.025,0.025,-39.21870758478476,0.352857273505207,0.3278131420952535,,-0.2305424076974382,4.869911582973511
1728,1729.0,9.087142679926348,1.2222222222222225,0.0,3.6666666666666665,3.6666666666666674,0.0,3.6666666666666683,0.0,0.0,0.0,3.575,0.025,2.025,3.575,0.025,2.025,0.025,0.025,-37.01251132041458,0.3420055301591216,0.3524548464809834,,-0.229745239493058,4.920216336304701
1729,1730.0,12.06873122038977,2.0000000000000004,0.5000000000000002,2.5000000000000004,0.25000000000000006,1.8750000000000004,3.1250000000000004,0.07142857142857145,2.142857142857143,2.642857142857143,3.375,3.1750000000000003,1.975,3.375,3.375,2.075,3.1750000000000003,3.375,-40.91911395542351,0.33579279229836395,0.3392559798795999,0.3709701975784263,-0.23527633393267286,4.867472661220982
1730,1731.0,12.424435490606777,0.0,0.0,0.0,0.0,3.1428571428571432,3.6428571428571432,0.0,2.4444444444444455,3.166666666666668,0.025,0.025,0.025,0.025,3.6750000000000003,2.025,0.025,3.6750000000000003,-36.57459611261771,,0.34220604532473037,0.3580515993712614,-0.2340794463172694,4.849905903278335
1731,1732.0,9.64553976305289,0.13333333333333336,0.0,2.4666666666666677,1.9999999999999998,0.0,3.9999999999999996,0.0,0.0,0.0,2.875,0.025,1.975,2.875,0.025,1.975,0.025,0.025,-32.291912023425965,0.3400077085951124,0.3599976643748672,,-0.2275047205542312,4.906518857946236
1732,1733.0,10.492837818912175,0.0,1.7142857142857149,4.714285714285714,0.0,0.0,0.0,3.272727272727273,0.0,3.545454545454545,0.025,3.125,2.025,0.025,0.025,0.025,3.125,0.025,-38.325747462067326,0.34322896207156495,,0.36192674128563884,-0.23310421578426868,4.830739905458077
1733,1734.0,9.75577799806869,2.066666666666667,0.0,3.9333333333333336,1.8235294117647065,0.0,4.647058823529413,0.0,0.0,0.0,3.075,0.025,1.975,3.075,0.025,1.975,0.025,0.025,-38.56740223883432,0.33850742852262516,0.35108905607795726,,-0.23012761210759702,4.872617059677257
1734,1735.0,11.409885034050516,0.0,0.0,0.0,0.0,1.2500000000000002,1.1666666666666672,0.0,3.7500000000000013,2.6250000000000004,0.025,0.025,0.025,0.025,3.575,1.875,0.025,3.575,-36.85624992252543,,0.34182249202791587,0.36366859648707384,-0.23152267876180357,4.88290824645395
1735,1736.0,10.105183515348411,0.4285714285714286,0.0,1.285714285714286,0.8181818181818183,0.0,1.181818181818182,0.0,0.0,0.0,2.975,0.025,1.8250000000000002,2.975,0.025,1.8250000000000002,0.025,0.025,-42.269619972443735,0.34896519329117787,0.3480086840484015,,-0.23242426215931555,4.912089755343118
1736,1737.0,10.9137644913361,1.909090909090909,1.2727272727272725,2.6363636363636362,1.6153846153846154,1.7692307692307692,3.307692307692308,1.7500000000000004,2.875,2.75,3.4250000000000003,3.4250000000000003,1.925,3.4250000000000003,3.4250000000000003,2.075,3.4250000000000003,3.4250000000000003,-40.11741628022845,0.3413244090745074,0.34112874364937473,0.3761415664714518,-0.23329947289652253,4.874112615863922
1737,1738.0,11.409758990706653,0.0,0.0,0.0,0.0,1.4166666666666667,1.9166666666666667,0.0,4.250000000000001,2.2500000000000004,0.025,0.025,0.025,0.025,3.475,1.875,0.025,3.475,-37.22263684188558,,0.3401939425040554,0.37068685089389647,-0.23187811306767694,4.884126203637226
1738,1739.0,10.809927880161837,2.3333333333333335,0.33333333333333337,3.0000000000000004,1.75,0.125,2.625,1.0,0.5,0.5000000000000001,3.5250000000000004,3.4250000000000003,2.125,3.5250000000000004,2.975,2.125,3.4250000000000003,2.975,-32.56484467739277,0.3407962189225233,0.3371900238754366,0.37091504042119244,-0.22850531605754232,4.91676671811816
1739,1740.0,10.475559865184499,0.38095238095238093,1.6190476190476193,3.761904761904762,2.6666666666666674,1.3333333333333337,1.0000000000000007,4.250000000000001,0.5,3.250000000000001,3.375,3.375,1.8250000000000002,3.375,3.375,1.8250000000000002,3.375,3.375,-40.785636481138674,0.3441179412480568,0.3331307330517062,0.3743955471212709,-0.2337715279653015,4.869581421637021
1740,1741.0,10.274115835239764,0.14285714285714288,1.142857142857143,2.7142857142857144,0.3333333333333333,2.333333333333334,3.0,1.3333333333333333,1.166666666666667,2.6666666666666665,2.875,3.325,2.025,2.875,3.4250000000000003,2.025,3.325,3.4250000000000003,-34.34288342523902,0.3339562479337236,0.33535390970351625,0.3687553103929276,-0.23151197195850756,4.886088419452456
1741,1742.0,11.301918230296295,0.7692307692307694,0.9230769230769231,3.6923076923076934,1.6666666666666667,1.666666666666667,1.3333333333333337,0.9230769230769231,0.7692307692307695,3.0769230769230775,3.2750000000000004,3.2750000000000004,2.1750000000000003,3.2750000000000004,3.575,1.875,3.2750000000000004,3.575,-37.650760005811556,0.3426943790560773,0.33740923303111314,0.3633772265716487,-0.23340388065306458,4.862348693215414
1742,1743.0,12.478972490488108,3.0000000000000004,2.0,3.0000000000000004,0.25,1.5833333333333335,3.5833333333333335,0.10526315789473686,1.0000000000000002,3.263157894736843,3.6750000000000003,3.4250000000000003,2.025,3.6750000000000003,3.4250000000000003,2.225,3.4250000000000003,3.4250000000000003,-36.88330293926675,0.3419757081548749,0.3377097758122591,0.3610259488916064,-0.23445804264255202,4.844899255581526
1743,1744.0,10.956376618411962,2.000000000000001,0.7500000000000003,1.2500000000000004,2.1818181818181825,1.0,3.272727272727274,1.0,1.2222222222222225,3.3333333333333344,3.575,3.225,1.875,3.575,3.225,2.125,3.225,3.225,-38.04285629147587,0.3369506454751428,0.33688293469959246,0.37876013599746144,-0.23245752607029982,4.877098961103593
1744,1745.0,10.541922621682872,1.866666666666667,1.3333333333333335,4.066666666666667,2.5454545454545463,1.0000000000000004,3.272727272727274,3.3333333333333353,1.833333333333334,2.500000000000001,3.2750000000000004,3.375,1.875,3.2750000000000004,3.375,2.075,3.375,3.375,-40.35449171261413,0.3498633580146322,0.33692288083229943,0.3712635040280295,-0.23295173090714502,4.876875774806062
1745,1746.0,11.868397818896037,0.5000000000000001,1.5000000000000004,3.5000000000000004,0.5000000000000001,1.0000000000000002,4.000000000000001,0.3750000000000001,0.25000000000000006,3.125,3.625,3.125,2.1750000000000003,3.625,2.9250000000000003,2.1750000000000003,3.125,2.9250000000000003,-34.16284448086933,0.3309873308638982,0.32804181093498064,0.3617616945667106,-0.2340084355628575,4.856893082453343
1746,1747.0,12.100636116617999,0.0,3.1666666666666674,2.166666666666667,0.0,0.0,0.0,1.9000000000000008,0.0,3.600000000000001,0.025,3.5250000000000004,2.125,0.025,0.025,0.025,3.5250000000000004,0.025,-38.08505042448774,0.3247322418294863,,0.3705995860082207,-0.2355995546274635,4.844085555673328
1747,1748.0,10.809127162384863,0.0,0.0,0.0,0.0,1.666666666666667,3.5555555555555567,0.0,5.0,4.333333333333335,0.025,0.025,0.025,0.025,3.7750000000000004,2.125,0.025,3.7750000000000004,-36.38718587531158,,0.3387027836083665,0.3721117142820154,-0.23137001085118566,4.899757152265523
1748,1749.0,12.680625883300474,0.0,0.0,0.0,0.0,2.5000000000000004,2.833333333333333,0.0,1.5000000000000007,3.5000000000000004,0.025,0.025,0.025,0.025,3.475,2.1750000000000003,0.025,3.475,-37.20856399384895,,0.32603602942122606,0.36845861256532225,-0.23503342925752402,4.846786537778422
1749,1750.0,12.016273592708151,1.5000000000000004,3.5000000000000013,3.5000000000000013,0.20000000000000004,1.4666666666666668,2.0,0.4666666666666668,1.4666666666666668,3.4666666666666672,3.375,3.625,2.025,3.375,3.375,2.025,3.625,3.375,-37.171996405580366,0.3380356513153932,0.3342684555066391,0.3679541068187936,-0.23352936953150585,4.8593150017559905
1750,1751.0,9.943133855862822,1.0000000000000004,0.0,1.5000000000000004,1.0000000000000004,0.0,1.5000000000000004,0.0,0.0,0.0,3.475,0.025,1.925,3.475,0.025,1.925,0.025,0.025,-35.00150332051796,0.34271600973223393,0.34396645253446656,,-0.22889415408890035,4.911066131666845
1751,1752.0,9.192940473796893,0.5000000000000001,0.0,3.25,1.0000000000000002,0.0,3.5000000000000004,0.0,0.0,0.0,2.725,0.025,2.025,2.725,0.025,2.025,0.025,0.025,-35.870453034280295,0.3458680913807056,0.34009418170615024,,-0.2292956365483469,4.925689666221296
1752,1753.0,11.795497439053204,0.0,3.1428571428571437,2.857142857142858,0.0,0.0,0.0,2.444444444444445,0.0,2.333333333333334,0.025,3.5250000000000004,2.125,0.025,0.025,0.025,3.5250000000000004,0.025,-38.105809643599,0.3306743444120203,,0.36982716048452335,-0.23513186896853547,4.846457377554851
1753,1754.0,10.795410404577982,2.8333333333333335,0.25000000000000006,2.4999999999999996,2.1250000000000004,0.375,3.062500000000001,0.7500000000000002,1.5,3.250000000000001,3.5250000000000004,3.075,1.8250000000000002,3.5250000000000004,3.125,1.975,3.075,3.125,-41.68591505048262,0.3426648712335841,0.3460565780893512,0.3847662248556351,-0.23308226257614925,4.901818408710907
